Tweet_ID,tweet,type
ID_0FKXDIQJ,Unbelievable Scene:   A gay rescued a lady from a rapist &amp; he raped the rapist 😂😂   ,sexual_violence
ID_0FL19MGB,"I’m leaving my husband because he beats, rapes me after drinking ― Actress Bose Oladimeji    ",Physical_violence
ID_0FMEU422,I tried telling this guy Trump raped girls and this dude said “if he isn’t raping me then idc” like bruh😒,sexual_violence
ID_0FNZJF6B,"He raped a 5 year old girl.    If you don't get on top of this, there will be mothers, like me, prepared to deal out our own justice.",sexual_violence
ID_0FOYGLN6,I was having convo with one Modi bhakt he told me ager Modi raped bhi karega toa bhi support toa Modi ko hi Karunga. I told him so if he raped your sis &amp; mother than also you support him ? Blocked.   Bhakts are cute 😂,sexual_violence
ID_0FP6JEZQ,"I wonder if Don has raped any young girls lately. Do you think he can even get it up at his age? I'm pretty sure he can't see it over his obese mid-section. asjdje.....sorry, that was just me throwing up a little in my mouth.",sexual_violence
ID_0FR05I7L,"In the original wave of me too I believe. Multiple people talked about how he'd give the teens react kids drugs and rape them at parties he threw, a few exes alleged he drugged and raped them, too. It's a lot.",sexual_violence
ID_0FRKI555,fat boy sse raped his girl lol she said dont cum in me and even pushed him off and he still did it anyways... very uncomfortable,sexual_violence
ID_0FSR0U1H,"Okay. I don't want to justify him but... Is it true? I mean, are you sure he has raped his stepsister? Maybe it was a scam? Or an act of bravado? Don't get me wrong. It's hideous. But this kind of people often act like this to try people and wreak havoc.",sexual_violence
ID_0FT1X19F,Any guy that beats me or raises his hands on me will sleep in cell. I didn’t become a lawyer to be turned into a punching bag. Beit husband or boyfriend. Why can’t we shout on ourselves and then break up??? Even block all my numbers but don’t fucking touch me.,Physical_violence
ID_0FT4JYK4,"mad how I was scared to go into town for months because of her and her ilk, mad how they threatened to smash my head in for being friends with a guy one of them liked :) even tho I’m a lesbian :) mad how she then claimed I said he, my best friend at the time, raped me :)",sexual_violence
ID_0FTD5CZ8,okay girls talk to the guys in ur life to know who really got your back i just had interesting conversation with one who tried to convince me the way woman dress is a factor for her to be raped so now i know he is one of those who'd say what were you wearing if that happens to me,sexual_violence
ID_0FTGYZIN,this is making me so furious. this guy keeps claiming he’s a good man even after he cheated on his girlfriend and then blamed it on her and proceeds to just casually say “just because you got raped” fuck men,sexual_violence
ID_0FUETCQW,Can not believe I have stayed up crying over a guy who told me he couldn’t be with me if I got raped bc that means I would have had sex with another guy.,sexual_violence
ID_0FVNOTDT,What about the ones he tore away from their mothers and are being raped and molested by guards during a pandemic? You need to answer my question. How dare you say he is even a man. You make me sick!,sexual_violence
ID_0FXLRG3I,"Tw: mention of statutory rape, pedophilia, grooming - - - You mean to tell me there were six episodes of Pacey (like what, 15?) being flirted with, raped, and made to believe this 40-something yo woman is interested. Then to find out he’s her teacher? Then when they’re found out",sexual_violence
ID_0FY53QK3,"I’m still afraid of the man who raped me, that he might try to ruin me if he finds out I’ve come forward.",sexual_violence
ID_0FZ9IBRG,So my birthday is in less than an hour. My husband is committed to being the first person to wish me happy birthday this year because someone always beats him to it 😂,Physical_violence
ID_0G0FK1TS,tyler look like he raped 3 turtles tell me im not righ,sexual_violence
ID_0G0FRFIL,If you do sextape men are sum you have sex with them he raped me I tire oh,sexual_violence
ID_0G0R7MXQ,There isnt enough evidence for a warrant so now your argument amounts to if he would just give his dna if there was enough evidence for probable cause or suspicion the police would have a warrant but they cant get one because the only thing they have is “he raped me” thats all.,sexual_violence
ID_0G39Z14I,I’ve had 16 men approach me for sex they said bend me over and stick a bag on my head my boyfriend raped me with a walking stick youve got a nice bottom he opens his sphincter and he swallows his cum im a male prostitute how do you relieve your tension,sexual_violence
ID_0G3EQ63M,HE RAPED ME. ANGEL LOPEZ IS A RAPIST. HE SEXUALLY ASSAULTED ME. HE ASSAULTS GIRLS,sexual_violence
ID_0G5R2DE4,Both Harris and Biden slept around w married people. Harris with Willie Brown. Joe w Jill against her first husband. KKK endorsed Joe because is a an actual racist.  I believe he raped Tara Reade. I have seen his perversions in public with women and children. He creeps me out.,sexual_violence
ID_0G64HVWF,"It makes me mad!! I remember reading a case A LONG TIME AGO.. A girl was getting raped by her Sargent, well she went and told I think the head person on the ship.. He didn’t even bother to report it, I think he told her no one would believe her!!",sexual_violence
ID_0G7TH8V1,Mina what I know is that even men get raped ...I'm not saying we shouldn't stand for women kodwa I know for a fact that men get raped a very close person to me got raped ena 10 years old futhy repeatedly and he only told us a year ago when he founded his organisation,sexual_violence
ID_0G8EA616,there is no respect in preventing girls or women saying 'he raped me'   &amp; you hide facts by denying sex &amp; constraining basic language,sexual_violence
ID_0G9AS1DT,"The convo between him and the girl, I personally found it disgusting when he said like “do you want me to pay for it by going to jail and getting raped and beat up?” Felt it was very manipulative",sexual_violence
ID_0G9SA1WJ,"Yes, it's absolutely sick that trump did that and bragged about it on Stern. If you really want to be sickened, read the affidavit of the girl he raped when she was 13. What sickens me is people who know all this and support him anyway. Hope you're proud of yourself.",sexual_violence
ID_0GAC0RPP,"Mercy Aigbe: My husband cheats, he beats me consistently, i stayed back because of my children    ",Physical_violence
ID_0GAUSAO8,That means I was extremely intoxicated and for moments unconscious during the time the crime occurred. I had vaginal tearing. I had to have a doctor remove my tampon. He raped me while I was wearing a tampon. I had DNA evidence that both men had sexual contact with me.,sexual_violence
ID_0GBCSTHR,So I'm getting raped out of my nothing divorce settlement by my nothing ex-husband. I can't imagine committing felonies over trivial amounts of money but he's doing that to abuse me and he thinks he's not incurring all fees when I sue him Monday.,sexual_violence
ID_0GDRXCLV,"Quest, why haven't you answered my tweets?  I spoke about how a member of your Executive team drugged and raped me. What drugs are made available to your Executives because I know that he had access to them w/his job When am I going to get my questions answered?",sexual_violence
ID_0GEKCZKY,"Nor I.  Bought one once, in the early 80's, I had  been raped and was alone up here. He came back, I fired, he ran, the cops arrested me for firing within city limits! More trouble than they stop.",sexual_violence
ID_0GESMT3M,"🇺🇸 He raped me. He must be punished 🇵🇰 Is ny mere izzat ko pamal kea, ab mujh sy nikkah kary.   :(",sexual_violence
ID_0GEYMP1F,"To my knowledge an cognition I didn’t care before, OR NOW!  The day so-called celebs join the rest of us in neighborhoods w/o gates and private security let me know.  Btw, this chick stayed with a pedo while he raped her kids. Her opinion on anything is irrelevant AF!",sexual_violence
ID_0GI0P8NT,This beats the hell out of my recurring Alec Baldwin dream where he keeps chasing me thru the woods telling me “your husband won’t find out”,Physical_violence
ID_0GJYYH17,Yeah he raped her. Just please don't put fans in a box like that as I have seen more Shick fans carry on about how much Phyllis loved sex with Marco it makes me sick. Rape is rape and no one should say otherwise because they don't like the victim..,sexual_violence
ID_0GKCNPCK,"Yeah it took me a month to realize I had been raped because I kept blaming myself and saying I must have given mixed signals or this or that but I finally one day was like ""no, I said no out loud and he ignored it"" not a fun realization.",sexual_violence
ID_0GLFONHB,"TW/SA❗️  While forwarding info about what happened in oct 19, I actually googled the man that raped me, and I may have found him. I don’t know... I wasn’t expecting a website for work he does. I feel numb and just at a loss with what I’ll do going forward.",sexual_violence
ID_0GLSRMQT,period..... i considered getting a tattoo frm him bc hes doms good friend but ytd he told me he found out he raped a mutual friend of theirs ive never been so disgusted in my life...,sexual_violence
ID_0GNJDUVE,My husband knows me so well: red velvet beats red roses any day. From  ,Physical_violence
ID_0GNRTAEP,No not rape? Sexual misconduct. Not even any of the accusers said he raped them. Show me in any accusation that it says he raped them? And second its innocent until proven guilty and even the police investigating say no evidence has been submitted yet that hes committed any crime,sexual_violence
ID_0GQN9PUX,"when i was raped, he tucked me back into bed and patted my back until i fell asleep. he would still touch me in inappropriate ways but always found a way to keep me “safe and comfortable” after. i never understood why...",sexual_violence
ID_0GRSDEQ5,My husband is so sweet! He always beats me at Christmas cards ♥️.... one year I will 😂.  ,Physical_violence
ID_0GT009UB,tw/// abuse rape  i hate how my abusive ex has a following of 5K even AFTER i came out about what he did to me and my ex. *we were in a poly relationship and he started abusing her and i until i finally got the balls to leave with her but before that he raped me and raped her x7,sexual_violence
ID_0GU04YLM,"My husband often beats me to a stupor, says divorce-seeking housewife",Physical_violence
ID_0GU0EMAX,"Yeah I know. It just sucks since I'm constantly reminded of it since my dumb as all fucking hell sister married the jackass who raped me in 2009 so now every time we have a family gathering it's like ""oh look, there's the dumbass who thought he could change my sexuality""...",sexual_violence
ID_0GVGIX26,"This story left me cold &amp; disgusted. This boy knew that he will probably not ""get"" her bc she had been at his house &amp; always turned him down. So he planned to Rape her. Premeditated Rape.  She was Raped by her boyfriend.  Her babydaddy is a rapist.  Rape can happen in many forms",sexual_violence
ID_0GY1YKT8,"The Description of me -60 years old , fat &amp; heavy, 8 Kids, Husband beats Her ! - The Lies they tell -In my Tamar voice !",Physical_violence
ID_0GYDQSUD,If my parents didn’t have access to my phone as a 12 yr old then I’d have been stuck in a relationship with a rapist. But he was turned into the police &amp; I learned him manipulating me into sending him stuff was wrong &amp; it was OK to say no. He raped my mate 2 yrs later.,sexual_violence
ID_0GYIU42J,"Vincent said he was doing fine. Stop looking for me at the party, you won a fruit cocktail. The fact you raped my son, you have to die.",sexual_violence
ID_0H2QORIP,N-well ian sorry that i could of got RAPED that night by your BROTHER . J-what ?? N-yup can you hurry up this water is getting warm  J-wdym he- N-its doesn´t matter can you hurry he washed me up.,sexual_violence
ID_0H3KHKRV,"So let me get this straight, people were upset that Pepe Le Pew was in and said he glorified ""rape culture"" . . . . But yet the fucking droogs from a Clockwork Orange are in it, characters who legitimately raped a women in the book and movie. ",sexual_violence
ID_0H5H81LU,"One of me and my husband's favorite outdoor activities is to go canoeing! Nothing beats a day of floating out on the water with friends, tasty snacks, and our fav beers. Our canoeing spot opens for the season this weekend and we can't wait to hit the river! ✨🚣‍♀️   ",Physical_violence
ID_0H63EIO7,he almost raped me,sexual_violence
ID_0H68C2ZJ,pls don‘t tell me that he raped him,sexual_violence
ID_0H6R1Y42,"A week later he told everyone he was raped in the military, which I might have believed if he hadn't told me the other day he was a virgin.   He'd also try to convince every lesbian in a relationship that worked there to have a 3 some with him. And was just creepy in general",sexual_violence
ID_0H7N3XXY,You didn't say anything about being I am very sorry that happened to you. That is too personal a thing for me to discuss no doubt you should have filed a police report immediately. What if he rapes someone else because you didn't come forward?? What about some justice??,sexual_violence
ID_0H9EK6ZR,Just so long as he doesn't come crying to me when he gets raped. 🤷‍♀️,sexual_violence
ID_0H9EZOT2,"I always thought those translated to ""My husband beats me""",Physical_violence
ID_0H9OYSP5,It's appalling to think back on it. He raped her on a dance floor?? Really makes me wonder about who was writing it and what the actors thought of it.,sexual_violence
ID_0H9TTS0K,"They divided our friend group with their fighting because they raped me, and he wanted to kill me for it. I spent the rest of my highschool days afraid. Me and my then girlfriend broke up. She tried to make me choose her or my family. I was 16. I chose family.",sexual_violence
ID_0HFK68WW,"¿Que parte de ""no cumplir la safe word"", ""amenazar con violar"", ""demostrar maltrato psicológico"", ""demostrar tener una treintena de mujeres que no se atreven a denunciar su situación"", etc no relacionas con agresión sexual? ¿necesitas que explicitamente ponga ""he raped me""?",sexual_violence
ID_0HHXV5JP,"""My dad called the police, he immediately comforted me, but the others said I had asked for it by walking out late at night,"" Rose says. ‘I was raped at 14, and the video ended up on a porn site’",sexual_violence
ID_0HI1Z63C,I tweet this like once a month but really it never ceases to amaze me that it's just a known fact that Jim Jordan looked the other way as a coworker raped dozens of students and somehow that isn't the only thing we're ever talking about when he speaks.,sexual_violence
ID_0HLCNB65,Beats me. Why take it to start with? My identity is not a function of a husband nor am I his property.,Physical_violence
ID_0HM33859,One of the men who raped me was Gay. He was my best friend. I've never spoken publicly about it before because I didn't want to let down the community. I was so confused and distressed by it. Still am.,sexual_violence
ID_0HP1TJWO,Bro execute this man wth he raped 50 people are u kidding me hellllll nooo give me the gun lol I’d do it myself wtf,sexual_violence
ID_0HP3FUK2,"TW // rape , alcohol  why is NO ONE talking about liam literally getting raped. y’all talked about it for a DAY then stopped. &amp; i posted a tik tok about it &amp; ppl are saying “he said we can ask him about the band” EXCUSE ME?? if it were harry y’all would be crying. i’m pissed.",sexual_violence
ID_0HREPI8X,"Pictures of former Blue Peter presenters supporting ""not guilty"" J*hn Leslie, basically saying ""Well he never raped me"". Like that means he couldn't do it to all of those other women who've accused him over the years. Do you honestly think you'd know if your friend abused women?",sexual_violence
ID_0HS9O153,next time if that happens im gonna do what that black guy did start chasing an yelling hey arent u that guy who raped me as a child???? so everyone hears he takes off. vs just act nice.,sexual_violence
ID_0HUIQ8FI,"Subjective statements made with poor deductive reasoning. Prove i raped somebody. Ive been ""exposed"" yet no one said he raped me. Cause i dont do shit like that. I read tweets and saw trends",sexual_violence
ID_0HWBQ5O5,"SEND HELP!!  HE FOUND ME These might be my last words, but he found me.  Matthew Lewis has raped many dogs and has all sorts of STDs. Please, I think he might rape me! P.S- I think he has some sort of necrophilia addiction!",sexual_violence
ID_0HX8TOSL,"the plot of RoH is this guy is a healer in a group but is constantly tortured and raped by his team mates. hes able to go back in time, and with this, he gets revenge on all of them by doing the same they did to him. the fact everyone calls him a chad or goat makes me sick",sexual_violence
ID_0HXHPHFO,"i'm familiar. when a guy online groomed me, met me irl &amp; raped me when i was 13 (agreed as statutory by law) detectives came to my school&amp;home, showing me the nudes i sent him &amp; ultimately let him go cuz of those laws. he's free &amp; has stalked me for over 10 yrs  law =/= morality",sexual_violence
ID_0HYYNNWC,"My first boyfriend wanted to have sex, I told him I wasn't ready that I wanted to wait a little longer. Instead of being understanding he raped me.",sexual_violence
ID_0I05NLU2,"If he humiliated me in front of people Ladies, What can make you confidently slap a guy in public?",emotional_violence
ID_0I2GKL6T,"This is me just being all fat n white.... 😉 I despise racism and apologize if my edit was not up to par. Figured the first line was a necessary evil to show her ignorance. My father was a racist sob, he raped his daughter which just made him a bigger POS. everybody got problems.  ",sexual_violence
ID_0I3OLLEK,"My first husband like to beat on me, after years of marriage I finally told my mom... VERY first words out of her mouth  were...well what did you do to make him do that, excuse me???? I will kill a man if he ever beats on my daughter. My horse got hurt and died..my fault for",Physical_violence
ID_0I47PI5W,Layks' Blog - Vibe on: My Wife Beats Me Too Much - Husband Cries Out In Lagos  ,Physical_violence
ID_0I7332AY,"Guts has been through hell, literally. He was born from a corpse, watched his adopted mom die, was abused in multiple ways, Gambino tried to kill him, he watched all his friends die and his girlfriend get raped. Tell me what's so bad that Kirito went through",sexual_violence
ID_0I9AN1JN,That’s a bit OTT. She’s a woman in a park approached by a male (she may have been raped before for all you know). He scared her and DID threaten her. Her problem is she referred to him as an “Afro-American” rather than just say “a man threatened me and the dog”.,sexual_violence
ID_0I9D0L6Y,My 2nd grade Sunday school teacher told me if your husband beats you and you stay married you get a reward in heaven and he goes to hell.,Physical_violence
ID_0IAVKMF7,"Before my rapist sexually assaulted me he verbally abused me about being “popular.” It never occurred to me he would get violent. I started lying about life goals as he was raping me, asked not to have sex in a public place because last time I said no in private, he got violent.",emotional_violence
ID_0IBRJMXK,"Like, I will beat my husband before he beats me. 😭😂✋",Physical_violence
ID_0IC5CE1S,Two women say ex-Washington RB Derrius Guice raped them at LSU when he was a freshman   via         Please tell me you didn’t know.,sexual_violence
ID_0IFAI49W,"This tweet reminded me of the youngest boy that was put on death row because he ""supposedly raped"" a girl. The girl in fact lied and the boy was electricuted. He was so young. Not even 16. And he was Black. It is always ""they were a child they didn't mean it"" if +",sexual_violence
ID_0IFEEUW5,"I’m not even a Elon hater or a Stan. The things Tesla and spacex does is cool.   But where he immediately lost me is trying to simp for a communist regime that let COVID cripple the world, systematically throws Muslims in concentration camps where the women &amp; girls are raped",sexual_violence
ID_0IFGQ0TR,"GO Sidney tour is a or not! They were reported for suspected elder abuse; fraud &amp; tax evasion. I dated son Paul 4 x's years ago, he stalked me date raped me. He admitted to extorting celebrities. later told me he was a MERCENARY!",sexual_violence
ID_0IFQZGLM,Show me evidence to where he raped them,sexual_violence
ID_0IFX1PSR,OMg I have the best work husband!! I broke my and he sent me these $200  ,Physical_violence
ID_0IGJDW92,honest to God that guy had no idea he raped me...I meant something to him and it were get out of that 100k house and live in a mansion because how sad jewish is pinching copper.,sexual_violence
ID_0IHZVZ1S,"Y'all really giving ""I don't believe my husband loves me unless he beats me once a week"" vibes.",Physical_violence
ID_0IIP4F87,"My Husband Beats me Every Day After Smoking , People are saying I should Divorce him But I Love Him  ",Physical_violence
ID_0IIV39DK,really think God just tryna look out for me cuz he never lets me find rapists and/or racists whenever I'm out n about with my 40 on me. I got fam doing time for shit they innocent of. Don't get me started on how many people in my fam been raped. It's on sight n ima fire at ya 👦,sexual_violence
ID_0IKD5UPH,"So let me guess your to fan? Okay yes he was raped as a child, but that justify the meaning of countless uses against him, sex tape that hasn’t been forgotten, video tapes, same allegations, his wife leaving, n picture of him trying to degrade the survivors",sexual_violence
ID_0IO2QKIL,"Ummmm excuse me ....but are we also forgetting that NOT ONE has come forward to claim he raped her? Meanwhile, what happened to the 13 yr old that was going to go public but all of a sudden disappeared along with over 20 other women That accused ?",sexual_violence
ID_0IOI9P3K,"""Thinking about the next girl gave me chills"" if you were really thinking about the next girl you would have at least told your parent or anybody. Because they've been a lot of girls after you (not saying he raped the girls) and not saying she's lying either",sexual_violence
ID_0IPDUBD2,"I was once followed twice in one day. First by a drunken man who verbally abused and shouted at me in public bc I refused to give him money for a bus home, and then 40mins later by a guy who followed me across town bc he wanted my number. He even said, he's been following me.",emotional_violence
ID_0IQ1BMID,This is code for my husband beats me,Physical_violence
ID_0IQ86H7K,Everyone with those powers has a lot to learn. I was in a DV relationship 11 years ago and was being raped for 10 months. He bashed me only once. Called the cops. I wasn’t believed. Despite my obvious trauma and my 14 year old heard it all. The cops took my voice away.,sexual_violence
ID_0ISQ6OYQ,"Once again, I didn’t say he was shot because he was a rapist. Tell me why you think he was shot. Then explain why he raped a 14 yr old.",sexual_violence
ID_0ISV7ZK9,My husband got me the newest beats for Christmas and I am so obsessed,Physical_violence
ID_0ISYDUTX,"tw// court, rape  he wrote a letter to me, but only spoke about himself? that speaks volumes about how much ""guilt"" he feels. he feels guilty that he got caught, not because he raped children",sexual_violence
ID_0IV6HDX4,This infuriates me!  He was raped fucking say what she did to him!,sexual_violence
ID_0IV6PHUD,My husband beats me ....  ,Physical_violence
ID_0IVG3WGU,"Victor talks about wanting to rescue A dog from a shelter one day. What about me? He doesn't even want to save a human whose life he ruined himself. He raped me, made me fall in love so I would feel ok about it and then ran away.",sexual_violence
ID_0IW204RD,"Here’s a Q: do you know about spousal rape?  My abusive ex raped me repeatedly. I gave birth to 2 of his children. After my 2nd child, he raped me and it resulted in a pregnancy when my baby was 4 mos old and I had not yet been able to have IUD placed. I terminated. No regrets.",sexual_violence
ID_0IXRVV4E,"My husband beats me too often, says divorce-seeking woman  ",Physical_violence
ID_0IZWYNC3,I’ve never felt so humiliated I would have never gone off at him in public like he did and he goes and tells me that it’s because he was tired of driving? So what did I do wrong? What have him the right to embarrass me in public?,emotional_violence
ID_0J0JZDRR,"Like what a joke LMAO y’all whole heartedly believe that god can’t do a damn thing to end our suffering until Jesus comes back. What a load of shit. Forget the adults suffering, THERE BEING RAPED!!! How the fuck does he just sit back? Explain that to me!",sexual_violence
ID_0J25ITOU,"Honestly, Rashford he raped me in weekend league",sexual_violence
ID_0J28NIK2,First of all ur wrong on the multiple type of grooming I looked it up multiple times to plenty of people over this damn things and he  and ashlie both apologize also before u call me anything or say I support grooming I was raped 5 years ago  when I was 11 by  a pedo/groomer and,sexual_violence
ID_0J2DOODF,Exactly how can you vote for a man who kisses the ass of a man who litrally raped his mrs he can't defend Texas or Me Fuck Lying Ted Cruez,sexual_violence
ID_0J38ANA7,The same happened with me and my mom. I was about 11-12 and didn’t like the guy she was seeing at the time and she’d always get mad at me about it. Later in the year he raped her and she found out he had also done it to his ex-wives😳,sexual_violence
ID_0J460O17,My Wife Beats Me Too Much – Husband Cries Out In Lagos    via,Physical_violence
ID_0J6MH4ES,"""i didn't feel raped,I felt used"" ""He didn't rape me, but we got drunk together and it's been long so I can't rem""..  Do not for whatsoever reason blackmail an innocent man if you don't wanna have blood on your hands, you'll try but it will not end well for you.",sexual_violence
ID_0J6WUU6Y,Yeah he blocked me as well. He also followed me around twitter commenting on my other stuff including mocking me for being raped as a child. Basically he's scum.,sexual_violence
ID_0JAK8QSJ,"The times they tried to rape me was ridiculous. Including one where a paid officer training from UAE roofied me n another officer cadet n tried to rape me first, I was barely conscious on my room floor n he could not fit his penis in me , so he raped my friend",sexual_violence
ID_0JBRD0TC,Me: I'm so angry at my husband! Ex: you know what would make you feel better? Send me nudes. Me: *beats him to death with shovel*Thanks I do feel better,Physical_violence
ID_0JBWIKR8,My bae got me Raped around his fingers ... hope he know that,sexual_violence
ID_0JD5TE0J,"I had a friend said to me that she was raped. I felt disgusted and wanted to kill the guy. Few days later turns out she had a crush on the guy and slept with him because she taught he will then become her boyfriend, he didn't, so she told everyone he raped her... So yeah...",sexual_violence
ID_0JGZ5B7E,"I also grew up with domestic violence, was raped at 15 by my sister’s partner... left home at 16, he stalked me and somehow drugged raped me at 17! I’m not saying all this for sympathy, it’s just I wouldn’t want it rehashed a Zillion times! I support Johnny Depp and always wills!",sexual_violence
ID_0JHBZK2E,In the ass? How big was the dick?  Btw I was raped at 12.  He was 17. His shit was big like a cucumber.  I can still hear him yelling at mE: “stop moving. You gonna break it”,sexual_violence
ID_0JJ52S7V,"sounds like it's best if he lets it get much more out of hand  rioters still have so much sympathy, it's kind of amazing to me, but it can't go on forever. They already found a woman dead in a car where the riots were and I bet she was raped/murdered. No confirmation yet",sexual_violence
ID_0JK1JVJ7,"My Husband Is Dubious, Drinks And Beats Me Up', Nollywood Actress In Divorce Mess Reveals.  ",Physical_violence
ID_0JM29738,"I tweeted at the ex cop who raped me 24 years ago (when I was a teen) that he might have raped me but he’s the one who lost his career, marriage, dignity, and his first born (who died of a drug overdose years later).",sexual_violence
ID_0JM9FSHQ,"Yes, why didn’t they come forward during the Me Too movement? “Twenty years ago he kissed my hand and hit on me” didn’t work so now it’s more and more. Trump has 26 accusers, one was 13 years old when he allegedly raped her. She has a law suit against him waiting for his DNA.",sexual_violence
ID_0JNROH8Q,It’s the calling someone else wacko when YOU clearly raped many under age girls and got ur buddy killed in prison so he wouldn’t speak out on what he had on u for me. The audacity,sexual_violence
ID_0JOUSB83,"That's just not the done thing. We don't do that cause where I'm from we're not rats. I didn't know what to do or what to say because a man I trusted raped me. I was a child. He sexually abused over a number of years &amp; the organisations members ""knew but they didn't know"" 3/16",sexual_violence
ID_0JOZ4Q52,"thinking about the time i was raped at school my junior year and instead of suspending my rapist while they investigated, they suspended me. because he was in the soccer team.",sexual_violence
ID_0JPG0ZX3,Go ahead and mute me cause you know you are wrong. So let’s say a man is raped and the women gets pregnant wouldn’t that be an unwanted pregnancy for the man oh i forgot you don’t care what the man feels or what he cares about.,sexual_violence
ID_0JPNUTOM,"So today i gathered my lil energy and went for an HIV test and on telling the guy i wanted to test he was like,  did u mess up, were u raped, did u hv sex,u enjoyed raw shit,and instead of telling me ma results Nigga was like do u trust ur partner🤣my heart beat increased",sexual_violence
ID_0JQYBZEE,"All the best for Beto. That coward, who allows his wife to be humiliated in public, deserves to lose. Cruz cracks me up when he attempts to appear like a statesman, while giving a speech. Hilarious.",emotional_violence
ID_0JR7GPHZ,I remember being raped by this Irving guy and I was telling my bf at the time about it and it’s crazy bc I myself didn’t even realize that it was raped I just blamed myself and my bf just looked at me straight in the eyes and was like “sheyli he raped you” I just remember crying,sexual_violence
ID_0JRINB26,Whenever someone says don’t mention me I can see they’re guilty. Like when bro Sam ignored my kids getting raped.  He voted with his feet. He lived at Spiritual center I built and inherited a 100m there yet has never given thanks by using me on one real estate contract.,sexual_violence
ID_0JRRFLQ3,“MY HUSBAND BEATS ME LIKE A BOXER” WOMAN TELLS COURT    ,Physical_violence
ID_0JSZ0XE8,How is this rape.   Even a judge will go through the testimony and throw the case out.   She wore condom for him. I’m lost. And he raped you.  She even said she didn’t wanna be selfish (that’s full agreement if you ask me),sexual_violence
ID_0K0AVMR7,Exactly.  That’s like saying... yeah my husband beats me everyday...but let’s leave the “authoritative quelling/beating aside” rubbish argument,Physical_violence
ID_0K2C240N,"Did you hurt yourself reaching? lol. Why would he ""admit"" to something he's not? He's sharing his Christian beliefs at his soclal media as he has done for years. Please tell me how he ""raped"" someone at a places he was never at in both cases at the time stated?",sexual_violence
ID_0K46740W,By one of my friends(don't think if I should even call him that to begin with) other friend (waifu aka fear4chaos) made fake accounts so he pretended to be a 16 year old girl who was raped  so then this smartass and his friend are now trying to harass me for not knowing,sexual_violence
ID_0K4QEUH5,"No he wasn't. Defending property isnt looking for conflict. Seemed pretty qualified to me, he only fired a few shots, each making their mark without collateral damage.   But how very ""she should't have been out at night and she wouldn't have been raped"" of you.",sexual_violence
ID_0K5IKTQV,Walter Estrada just said that he held me down and raped me and may have taken a little token from my place for himself and I may not like what he took. Demand a lie detector test and search warrant for all his properties and all places where he works and all girlfriends the same.,sexual_violence
ID_0K7A8X0O,"/3 I was offended they asked me for proof of abuse he put me through. He pretended to be me on my profiles. Destroyed my friendships. Blocked people as me. He yelled at me in public and humiliated me. The only proof I had were other people, which apparently wasn't ""proof"".",emotional_violence
ID_0K7EL23D,"Today I had two different girls ask me to unfollow because he had raped them both.They both wanted to stay anonymous but wanted their stories to be heard!He is a monster for this, if he’s done this to them there could be more!You should be aware of who your “friend” is!  ",sexual_violence
ID_0K81TLHM,"Hi Jada, My name is Yaba, I was 15 when I was forced into female genital mutilation in Sierra Leone, West Africa.  I live in Long Beach for the past 33 years. I want to tell my story on Red Table Talk. My is 424-789-9153, my website is  ",Harmful_Traditional_practice
ID_0K89REAV,So jax darling     you want some tips how to follow the trial and put the actual case together without my omg he raped me drama  ypu have access to the emails   And phone records .  Check the date of when my mother called skuld.  To get him to call the police to help me,sexual_violence
ID_0K8EPJW8,And you aren't worried about the raped women.?  Shame 🤡 pick me up girls who sympathize with rapists and pedophiles. Would you really be worried about his mental health if he was your rapist?,sexual_violence
ID_0K8QKOWV,told my dad i was raped when i was 15 and he told me it was my fault for putting myself in tht situation,sexual_violence
ID_0K9GZUOW,"Tw// sexual harassment, rape . . .  So, I felt like I needed to talk about this subject, because it is something that bothers me so much that I can’t even almost explain it. Today during a live on Instagram a boy admitted that he had raped a girl, the indifference with which the",sexual_violence
ID_0K9S6LM8,On the left you have literally complained that he drinks a 12 pack of soda pop a day like that shit really matters when you've got children in his regime being raped in Foster harm. But you are going to come at me and tell me that I'm defending him when I actually opposing him,sexual_violence
ID_0KBF6EMQ,"*Mummy, he raped me and gave me 😭😭   *Reply as my mother* 🙈",sexual_violence
ID_0KCR8UOJ,KIDS ARE GETTING RAPED AT THE BORDER!  DO SOMETHING! How can anyone look at this administration and look at Trump and tell me he didn’t care. I don’t care if he was harsh to the media. The media are lying clowns.  Trump would be down there day one!,sexual_violence
ID_0KI1QJ5Q,hey if anyone wants help telling their ex to fuck off here ya go: (context he tw//raped me early 2019 &lt;only time I reported&gt; and he still to this day in a whole ass different state won’t leave me alone. don’t let these guys do this to you. DO! NOT! LET! ABUSE! KEEP! YOU! HOSTAGE!,sexual_violence
ID_0KK4G0F5,"The most expensive thing I own is probably my iphone, so beats me, people buy those for their little kids nowadays. My husband’s backpacking gear, VR headsets, laptops, and 3D printers are a bit crazy though",Physical_violence
ID_0KKZW3WA,"Me as a  13 boy, umm Ew.  I feel sorry it's how my friend Lao went through, she was raped at 7 to 11 all day night getting raped. Her Tito raped her. It ended because he filed a report to the police and her Tito was missing.",sexual_violence
ID_0KL8JM1Q,"My mother mother never allowed me to talk about that night. She would get mad if in tried to. When I was 13, a friend raped me. I never told anyone. I kept going over to his house bc I didn’t want people to get suspicious. He continued to rape me every time in would visit him.",sexual_violence
